-40.0000	-73.5000	569.00
-40.0833	-73.5000	570.00
-40.1667	-73.5000	571.00
-40.2500	-73.4167	572.00
-40.3333	-73.4167	573.00
-40.4167	-73.4167	574.00
-40.5000	-73.4167	575.00
-40.5833	-73.4167	576.00
-40.5833	-73.3333	577.00
-40.6667	-73.3333	578.00
-40.6667	-73.2500	579.00
-40.7500	-73.2500	580.00
-40.8333	-73.2500	581.00
-40.9167	-73.2500	582.00
-41.0000	-73.1667	583.00
-41.0833	-73.1667	584.00
-41.1667	-73.1667	585.00
-41.2500	-73.1667	586.00
-41.5000	-73.0833	587.00
-41.5000	-73.0000	588.00
-41.5000	-72.9167	589.00
-41.5833	-72.9167	590.00
-41.5833	-72.8333	591.00
-41.6667	-72.8333	592.00
-41.7500	-72.8333	593.00
-41.8333	-72.8333	594.00
-41.9167	-72.8333	595.00
-42.0000	-72.8333	596.00
-42.0833	-72.7500	597.00
-42.1667	-72.7500	598.00
-42.2500	-72.7500	599.00
-42.3333	-72.7500	600.00
-42.4167	-72.7500	601.00
-42.5000	-72.7500	602.00
-42.5833	-72.7500	603.00
-42.6667	-72.7500	604.00
-42.7500	-72.7500	605.00
-42.7500	-72.6667	606.00
-42.8333	-72.6667	607.00
-42.9167	-72.6667	608.00
-43.0000	-72.6667	609.00
-43.0833	-72.5833	610.00
-43.1667	-72.5833	611.00
-43.1667	-72.5000	612.00
-43.2500	-72.5000	613.00
-43.3333	-72.5000	614.00
-43.4167	-72.5000	615.00
-43.5000	-72.5000	616.00
-43.5833	-72.4167	617.00
-43.6667	-72.4167	618.00
-43.7500	-72.4167	619.00
-43.8333	-72.4167	620.00
-43.9167	-72.4167	621.00
-44.0000	-72.4167	622.00
-44.0833	-72.4167	623.00
-44.1667	-72.3333	624.00
-44.2500	-72.3333	625.00
-44.3333	-72.3333	626.00
-44.4167	-72.3333	627.00
-44.5000	-72.3333	628.00
-44.5833	-72.2500	629.00
-44.6667	-72.2500	630.00
-44.7500	-72.2500	631.00
-44.8333	-72.2500	632.00
-44.8333	-72.1667	633.00
-44.9167	-72.1667	634.00
-45.0000	-72.1667	635.00
-45.0833	-72.1667	636.00
-45.1667	-72.1667	637.00
-45.1667	-72.0833	638.00
-45.2500	-72.1667	639.00
-45.2500	-72.0833	640.00
-45.3333	-72.0833	641.00
-45.4167	-72.0833	642.00
-45.5000	-72.0833	643.00
-45.5833	-72.0833	644.00
-45.6667	-72.0833	645.00
-45.7500	-72.0833	646.00
-45.8333	-72.0833	647.00
-45.8333	-72.0000	648.00
-45.9167	-72.0000	649.00
-46.0000	-72.0000	650.00
-46.0833	-72.0000	651.00
-46.1667	-72.0000	652.00
-46.2500	-72.0000	653.00
-46.3333	-72.0000	654.00
-46.4167	-72.0000	655.00
-46.5000	-72.0000	656.00
-46.5833	-72.0000	657.00
-46.5833	-71.9167	658.00
-46.6667	-71.9167	659.00
-46.7500	-71.9167	660.00
-46.8333	-71.9167	661.00
-46.9167	-71.9167	662.00
-47.0000	-71.9167	663.00
-47.0833	-71.9167	664.00
-47.1667	-71.9167	665.00
-47.2500	-71.9167	666.00
-47.3333	-71.9167	667.00
-47.4167	-72.0000	668.00
-47.5000	-72.0000	669.00
-47.5833	-72.0000	670.00
-47.6667	-71.9167	671.00
-47.7500	-71.9167	672.00
-47.8333	-71.9167	673.00
-47.9167	-71.9167	674.00
-48.0000	-71.9167	675.00
-48.0000	-71.8333	676.00
-48.0833	-71.8333	677.00
-48.1667	-71.8333	678.00
